nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,class
MT467247.1,1.9571711490500112,3.8825661778448377,5.800950866009134,7.709175659592984,9.599261654115043,11.426269242355113,13.026632718176472,14.11210864780023,14.614955182410192,14.788711402518485,14.841886451016642,14.85602140016235,1
MT467249.1,1.957194659521443,3.882560508942877,5.800925040458036,7.70909558991417,9.599173751474748,11.42618909961666,13.025917703945826,14.111353764941983,14.614753786062186,14.78873674196671,14.842020724262696,14.856155677915886,1
MT467250.1,1.9572184967564852,3.8826086144524257,5.800990700067973,7.709183558539179,9.599197490719805,11.426121268918244,13.026045509938367,14.11146268692023,14.614820918178182,14.78873674196671,14.842020724262696,14.856155677915886,1
MT467251.1,1.957133597878232,3.8825696175434135,5.801038332915952,7.709306972415381,9.599322015721716,11.426267401052058,13.02654731667614,14.111908430766153,14.615064108044518,14.789005279444472,14.84208786088572,14.856155677915886,1
MT467252.1,1.9572184967564852,3.882616981426189,5.8010159068692735,7.709275075757897,9.59944084950735,11.426493157106187,13.026802222446706,14.112455995014189,14.615089446642198,14.788778536887925,14.841886451016642,14.85602140016235,1
MT467253.1,1.9570554493850871,3.8824326045567945,5.80087638736304,7.709094203606652,9.59911954489982,11.426198446103337,13.026304369522322,14.111843480327,14.614770240982821,14.788871010705593,14.841953587639669,14.856088539039115,1
MT467254.1,1.9570587260319328,3.8824247200429873,5.8008070743628855,7.708979549565336,9.598898306943124,11.425780744334464,13.025957837677607,14.111611221590438,14.614837373098824,14.789206682552798,14.842222134131775,14.85622281679265,1
MT467255.1,1.9571267061501785,3.882479553346077,5.800868721316337,7.709126025487397,9.59908647718724,11.425873067276385,13.0258672404462,14.111887312030785,14.614929843812508,14.789005279444476,14.842020724262696,14.856155677915886,1
MT467256.1,1.9570590614365329,3.882399039612884,5.800779312167915,7.708921593381014,9.598798360688317,11.425607050611944,13.025676202025318,14.111364687909102,14.614635976750813,14.789072413813916,14.84208786088572,14.856155677915886,1
MT467257.1,1.9572455696180504,3.882655550916069,5.8010514252415994,7.709252840371456,9.599294614334497,11.426266318460982,13.02612851283408,14.111516714392273,14.614888050294187,14.788803876336152,14.842020724262696,14.856155677915886,1
MT467259.1,1.9571404619910744,3.882485063960064,5.8008658680352285,7.709088288861715,9.599036156570898,11.425895313048725,13.025947197323736,14.111400948623414,14.614795579580502,14.788938145075033,14.84208786088572,14.856155677915886,1
MT467263.1,1.957035185610623,3.88234511760572,5.800724527974089,7.708881020968777,9.598804390385418,11.425508851140295,13.025764911518353,14.111243530574352,14.61463597675081,14.789072413813916,14.84208786088572,14.856155677915886,1
MT470100.1,1.9568956747991504,3.882078526395964,5.800267233458109,7.708562461795987,9.599071101459185,11.427187695354574,13.027361017420088,14.112602384381175,14.616311050925615,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470101.1,1.9569099417020703,3.8819971366812647,5.800119575709733,7.708214812050628,9.598331591073961,11.426013661247016,13.025914795942333,14.11159914231384,14.6158086408233,14.789888205500452,14.843389800521253,14.857875179654766,1
MT470102.1,1.9569369175885638,3.882025983118663,5.800147433556295,7.708262594925181,9.598400957008497,11.426145227827199,13.026132417691224,14.111825088510725,14.615875541642835,14.789955108557924,14.843389800521253,14.857875179654766,1
MT470103.1,1.9568722643567384,3.8818610878935615,5.799842004132192,7.7077815647485055,9.59773245467366,11.425075849616976,13.024750131121529,14.110890443622141,14.615370326622006,14.789687496328044,14.843364547535534,14.857875179654766,1
MT470104.1,1.9568623615025265,3.8820474689638513,5.8002490701951155,7.708511877330706,9.59891975412013,11.427123053214185,13.026998426871483,14.11263011673676,14.61689124754605,14.790301817863355,14.843682674689191,14.857942087188555,1
MT470105.1,1.956943277868028,3.8821259208455,5.800377765662664,7.70869289369226,9.598914965633687,11.426815263471832,13.026772562002002,14.112188172300279,14.61621004574051,14.79008891467286,14.843456705816806,14.857875179654766,1
MT470106.1,1.9569164952339453,3.8819435311307338,5.80001505035455,7.708052951260282,9.598144817981026,11.425735253581994,13.025623360563454,14.111490595601973,14.615833892119579,14.789955108557924,14.843389800521253,14.857875179654766,1
MT470107.1,1.9568893474407576,3.8819642020461567,5.800115931019857,7.7082802633994385,9.598361019821226,11.426155306323931,13.026169585242048,14.111758189928976,14.616034594578185,14.790155817730332,14.843523611112358,14.857875179654766,1
MT470108.1,1.956919482962491,3.882130729345808,5.800327996621123,7.708600534187178,9.599101755877124,11.427186473830268,13.027223348827874,14.112376438184285,14.616244150106079,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470109.1,1.9569131391421584,3.881977519391971,5.800113238186066,7.7082374152761535,9.59833436709303,11.426143313332336,13.02610799148815,14.111582744635367,14.615716488707493,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470111.1,1.956869083375782,3.881946296336914,5.80003022091305,7.7081923314113565,9.59850716301604,11.426230842563374,13.025977600513132,14.111425942265253,14.615653792504746,14.789888205500452,14.843389800521253,14.857808272120982,1
MT470112.1,1.9568893474407576,3.8819383125685207,5.8000849296866495,7.708276617721071,9.598327913403043,11.426196398799135,13.026454477411427,14.111942487995755,14.616235297036788,14.790222720787801,14.843523611112358,14.857875179654766,1
MT470113.1,1.9569099417020703,3.8819791289640304,5.800092832027455,7.70819879079198,9.598326417007591,11.425976430961411,13.025821785973067,14.111298752629885,14.615566288841435,14.789955108557924,14.843389800521253,14.857875179654766,1
MT470114.1,1.956960523203332,3.882082768596774,5.8002313224311814,7.708366270038824,9.598499546356138,11.426239550960114,13.026119056421516,14.112000533804345,14.616009343281908,14.790022011615394,14.843389800521253,14.857875179654766,1
MT470115.1,1.9569908279092163,3.882099516542027,5.800227720072678,7.708368864692857,9.598530147725338,11.426327738666547,13.02636861393392,14.112104876040053,14.616235297036786,14.790222720787801,14.843523611112358,14.857875179654766,1
MT470116.1,1.9568861582295343,3.881866623817636,5.7999175421851135,7.707981999724242,9.598114536667532,11.425810404964487,13.025629172344079,14.111395106139428,14.615716488707493,14.789888205500452,14.843389800521253,14.857875179654766,1
MT470120.1,1.9568893474407576,3.881943798673473,5.80007768568572,7.708217855870565,9.598343654444372,11.426212837119145,13.026281652046965,14.111858747914678,14.61589193986982,14.790206322012274,14.843456705816806,14.857875179654766,1
MT470122.1,1.9568958807484824,3.8821006144020718,5.8002935421491175,7.708558400949063,9.599064248931699,11.427189249680465,13.027193124571257,14.112501382574624,14.616403203041425,14.79008891467286,14.843590516407914,14.857942087188555,1
MT470123.1,1.956885975908444,3.8819785182522217,5.800146149571903,7.708345375763494,9.598550471245774,11.426685954161613,13.026771077725801,14.112371606320055,14.616126746693993,14.79008891467286,14.843523611112358,14.857875179654766,1
MT470124.1,1.9568861582295343,3.881957032047186,5.800065103973969,7.708206738434063,9.59839014576334,11.426102038464633,13.026266302159991,14.111984136125862,14.615741740003767,14.789888205500452,14.843389800521253,14.857875179654766,1
MT470125.1,1.9568785752503817,3.881944152460318,5.8000032250771145,7.708065418375387,9.598020724462774,11.425314322691204,13.025233754670124,14.111322689691903,14.61512883871604,14.789244427066727,14.843030021057768,14.857674457053404,1
MT470126.1,1.9569369175885638,3.8820042670976984,5.8001009747523185,7.708177801791514,9.598220748764962,11.425769043571274,13.025560703191983,14.111152762264068,14.615381984609813,14.789821302442984,14.843456705816806,14.857875179654766,1
MT470127.1,1.9569132977938577,3.8820349982539155,5.8002016574107165,7.70837930850289,9.598657480602476,11.426465789737966,13.026348301873211,14.112179319527122,14.616184794444234,14.790155817730328,14.843523611112358,14.857875179654766,1
MT470128.1,1.9569131391421584,3.8819935716195935,5.800159078007956,7.708342604997032,9.598470689296382,11.426343549758661,13.026454477411425,14.112076285159256,14.616235297036788,14.790222720787801,14.843523611112358,14.857875179654766,1
MT470132.1,1.9568861582295343,3.882029882173316,5.8002447917386295,7.708454227171995,9.598647715647543,11.426461347591527,13.02606532598248,14.111395641743885,14.615674839184232,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470134.1,1.9568925196305644,3.881926847419625,5.7999781218183974,7.707985108635528,9.59798100192466,11.425741938239565,13.025721726814174,14.11151498200662,14.616276946560047,14.790557236075148,14.843657421703467,14.857875179654766,1
MT470135.1,1.956960523203332,3.8821413654609014,5.8004030031758225,7.708701322195358,9.599031261363232,11.427078515417564,13.026859304899233,14.112280856938126,14.616369098675857,14.790155817730328,14.843389800521253,14.857875179654766,1
MT470136.1,1.9569099417020703,3.8820131657464083,5.800163915703024,7.708338050405151,9.598550357070868,11.426452331328242,13.026538840135114,14.112268128131348,14.616159543147962,14.790197468646829,14.843523611112358,14.857942087188555,1
MT470137.1,1.9570177623455305,3.8821616419093794,5.800314484190329,7.708479733757223,9.598671353058064,11.426465400457266,13.026531768784196,14.112321969463782,14.616302197856324,14.790222720787801,14.843523611112358,14.857875179654766,1
MT470142.1,1.9569973399909115,3.8822136760791546,5.8003968687447856,7.708646601100462,9.599021109977844,11.426962853787836,13.026734484788266,14.112450254283276,14.616343847379587,14.790155817730332,14.843456705816806,14.857875179654766,1
MT470144.1,1.956805132577188,3.881828604403267,5.799921189205898,7.708066639600988,9.598163629618712,11.425785764511707,13.025833938153436,14.111599677918305,14.615766991300047,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470145.1,1.956919482962491,3.8820313746002584,5.800126427248667,7.708300009876247,9.598724696075516,11.42659382470037,13.026610884778671,14.111924545790506,14.616043447647474,14.789888205500452,14.843389800521253,14.857875179654766,1
MT470146.1,1.956940106237502,3.882168776062613,5.8004817638333375,7.70876000143408,9.598927597304755,11.426628642150336,13.026287924304455,14.111278242258859,14.615674839184232,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470147.1,1.9568591634985504,3.8819371445010264,5.800102853109572,7.708235874896298,9.598343908736759,11.426143777836984,13.026081721538286,14.111410639770918,14.615573833999125,14.789888205500452,14.843456705816806,14.857875179654766,1
MT470149.1,1.9568861582295343,3.8819647042868106,5.800138949817837,7.708329472899642,9.598418973517052,11.426209962761032,13.026219686294965,14.112076285159256,14.616235297036788,14.790222720787801,14.843523611112358,14.857875179654766,1
MT470153.1,1.9569099417020703,3.8819650615072816,5.800069926064357,7.708175756185949,9.59836294163782,11.426232304346698,13.026250153820694,14.112092682837734,14.616143144920974,14.79002201161539,14.843456705816806,14.857875179654766,1
MT470156.1,1.9568992314520817,3.8819357600345903,5.799970132820682,7.708029779346671,9.59804487299652,11.425548720154286,13.025225997751622,14.110985933084693,14.615169624163402,14.789754399385512,14.843364547535534,14.857875179654766,1
MT470157.1,1.9568861582295343,3.8819299169216497,5.800063387359356,7.708213203939534,9.598344824182126,11.426271495869413,13.026283430913436,14.111582744635367,14.615783389527024,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470159.1,1.956916116455784,3.8821746793763863,5.800412351987138,7.708741509117628,9.599295270820386,11.427396475782206,13.027722476783895,14.112869978708177,14.616311050925615,14.789955108557924,14.843456705816806,14.857875179654766,1
MT470160.1,1.9569704055545976,3.882132504494459,5.800375958256999,7.7085958150414955,9.598875391237163,11.42691677363426,13.027031335024624,14.11248933424762,14.616104835938616,14.790206322012269,14.843523611112358,14.857875179654766,1
MT470164.1,1.9569099417020703,3.8819797532497113,5.800080006139758,7.708185665126605,9.598309439284042,11.42602514124409,13.02599343575332,14.111821748081573,14.61598409198563,14.790155817730328,14.843523611112358,14.857942087188555,1
MT470166.1,1.956868908627008,3.881841963882074,5.799876363829827,7.707916052965184,9.597958021966253,11.42566035755764,13.025759883863325,14.11130209305905,14.61540723590609,14.789754399385512,14.843456705816806,14.857875179654766,1
MT470168.1,1.9567780963846482,3.881766225753625,5.799831014859947,7.7079358696673665,9.597990997607537,11.42559016621641,13.025607135495944,14.111624928369947,14.615833892119579,14.789955108557924,14.843389800521253,14.857808272120982,1
MT470171.1,1.9569531241952387,3.8819945635573703,5.8000224148268185,7.708054909329747,9.597972520508618,11.425371346633028,13.024991648517661,14.110664497425251,14.615010571228053,14.789553690213106,14.843230736944426,14.857875179654766,1
MT470172.1,1.9568893474407576,3.8819578219996154,5.800077657968072,7.708176545456167,9.598220494431262,11.426024335581152,13.025865655718752,14.111423697020225,14.615649587887955,14.790022011615394,14.843456705816806,14.857875179654766,1
MT470176.1,1.9569099417020703,3.8820777575844554,5.800251018633803,7.70840574149873,9.598622659952524,11.426242482689519,13.026207630925846,14.111808690832255,14.615515786248885,14.789955108557924,14.843389800521253,14.857875179654766,1
MT470177.1,1.956960523203332,3.882120750536848,5.8002784016203215,7.708455259854176,9.598637669028195,11.426271707624993,13.025969892131558,14.111806518917408,14.61562433659168,14.789729147244545,14.843322895225699,14.857875179654766,1
MT470179.1,1.9569230213309647,3.8820795577703406,5.800237934849613,7.708472716862678,9.598767568608991,11.426772238662036,13.02689199557514,14.1122714685605,14.616620303727016,14.790423429960212,14.843657421703467,14.857942087188555,1
