nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
MT451229.1,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,41.625000000000014,930.9062500000003,0.4974708858433514,1996.0,148.0,465.3138966987097,2.321428571428572,0.11339285714285713,0.10144927536231883,29789.0,1544.0,10844.0,1
MT451233.1,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,41.62499999999999,931.1562500000003,0.4998306456498301,2010.0,148.0,465.6543184981081,2.321428571428572,0.11339285714285713,0.10144927536231883,29797.0,1544.0,10844.0,1
MT451236.1,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,41.62499999999998,931.2187500000003,0.4994941047873207,2008.0,148.0,465.5166977654373,2.321428571428572,0.11339285714285713,0.10144927536231883,29799.0,1544.0,10844.0,1
MT451238.1,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,41.62500000000002,931.125,0.4993980293483492,2008.0,148.0,465.7358592861409,2.321428571428572,0.11339285714285713,0.10144927536231883,29796.0,1544.0,10844.0,1
MT451239.1,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,41.62500000000002,931.0937499999997,0.4993266608031252,2008.0,148.0,465.5352671505538,2.321428571428572,0.11339285714285713,0.10144927536231883,29795.0,1544.0,10844.0,1
MT451241.1,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,41.62499999999999,931.1875,0.499408772598755,1998.0,150.0,464.888692155176,2.321428571428572,0.11339285714285713,0.10144927536231883,29798.0,1544.0,10844.0,1
MT451244.1,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.62500000000001,931.3124999999997,0.499105284869702,2008.0,148.0,465.70363010583236,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,1
MT451248.1,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,41.625000000000014,931.3124999999997,0.4994251770876473,2008.0,148.0,465.62645553463784,2.321428571428572,0.11339285714285713,0.10144927536231883,29802.0,1544.0,10844.0,1
MT451253.1,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,41.625000000000036,931.375,0.4994309396658808,2008.0,148.0,465.9509932653862,2.321428571428572,0.11339285714285713,0.10144927536231883,29804.0,1544.0,10844.0,1
MT451258.1,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,41.625000000000036,932.5,0.4988509048499987,2003.0,148.0,465.99299216833725,2.321428571428572,0.11339285714285713,0.10144927536231883,29840.0,1544.0,10844.0,1
MT451441.1,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.624999999999964,931.53125,0.4992726297970393,2012.0,148.0,465.9964447540748,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,1
MT451448.1,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.62500000000001,931.5312500000003,0.4988405866978243,2002.0,146.0,465.6877967302101,2.321428571428572,0.11339285714285713,0.10144927536231883,29809.0,1544.0,10844.0,41.75,931.2500000000003,0.4980382573830143,2002.0,137.0,466.1633967827161,2.3253968253968256,0.11488095238095235,0.1023142509135201,29809.0,1530.0,10707.0,1
